Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Middle East & North Africa (IDA & IBRD countries),TMN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4866829393955,48.451000420294,48.4655234386732,48.5661052528436,48.6207271153275,48.1967567060047,47.8479421737984,47.6952319475232,47.5077188880551,47.9893104567637,47.6619996995717,47.2361523885824,46.6900163484008,46.9132188119355,47.2167427267305,47.5403567919033,47.5005327871103,47.4453822166014,46.7746965774862,46.9713944547497,47.1364790886864,46.5265630554233,46.3662098500464,46.1776422238906,46.1044666883238,45.7238389580952,45.9231909242917,45.643135956631,45.3391024110208,45.0642424125459,43.5041763006343,43.9120211025596,44.1034540871748,44.0653880974903,43.7830710577607
Tonga,TON,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.309,58.341,59.415,60.486,61.494,61.302,61.035,60.816,60.677,60.52,60.354,60.198,60.059,59.935,59.8,59.617,59.383,59.185,59.033,58.856,58.599,58.305,58.064,57.839,57.576,57.253,56.901,56.583,56.261,56.098,55.369,55.236,55.036,54.499,53.982
South Asia (IDA & IBRD),TSA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4260758968745,58.4786229981142,58.4913075442386,58.5014934630505,58.5505634456214,58.731265637266,59.1251744920792,59.5112059188084,59.8601062871833,60.1650613044835,60.464888729091,60.3634937823242,60.2540588567653,60.143174152575,60.0286720905175,59.8761047512054,59.0918100247478,58.3724309967413,57.6712105757905,57.0494537568369,56.4470267101373,55.8966338037431,55.4154924267706,55.3464353203653,55.1991125349585,55.2252601583468,55.0808690670697,55.2115205501563,55.0959299458525,55.1433864593047,54.6213556190994,55.6936003028827,56.5956481587601,57.5555333636398,58.3804746094694
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9503073347986,74.9887419500744,74.9941241026285,74.9949424304511,75.0432948216331,75.1244305439089,75.1135510137958,75.0667517281471,74.9994122800155,74.9400370934063,74.8554240421785,74.7666309552384,74.6395543332447,74.5597601079158,74.4636998169749,74.3821424053278,74.2200309329346,74.0172533747343,73.7684906873951,73.406047659895,72.8881135773659,73.0730919154955,72.9443520797146,72.784048662067,72.1016566655842,71.8023009783271,71.4942617894394,70.9256334851639,70.5899488122162,70.305706371589,69.1615598646855,69.5419256314603,69.7016067581922,71.3727391610405,71.2686031510615
Trinidad and Tobago,TTO,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.391,62.64,63.19,63.219,64.346,65.359,66.328,66.643,66.936,66.938,66.838,66.892,66.944,68.16,69.392,70.639,70.835,70.382,70.332,69.529,68.402,67.673,68.804,69.217,69.596,69.157,68.422,68.328,68.243,68.185,66.281,65.676,66.914,67.097,67.045
Tunisia,TUN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.314,51.401,51.424,51.468,51.519,51.532,51.58,51.648,51.357,51.058,50.749,50.428,50.099,49.767,49.468,49.22,49.589,49.894,50.274,50.691,50.899,51.287,52.111,51.782,51.675,51.645,52.042,51.945,53.257,54.538,51.898,51.693,51.796,51.249,51.191
Turkiye,TUR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.513,60.083,58.938,55.084,57.563,56.86,56.436,55.297,55.417,55.278,52.576,52.519,52.515,51.327,49.481,49.775,49.805,49.89,50.629,51.725,52.754,53.862,54.03,55.036,54.824,55.684,56.554,57.545,58.068,58.056,54.506,56.89,58.925,59.364,59.965
Tuvalu,TUV,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.963,87.924,87.879,87.781,87.632,87.557,87.6,87.627,87.608,87.595,87.572,87.572,87.962,88.342,88.713,89.074,89.428,88.952,88.462,87.959,87.438,86.893,86.329,85.741,85.129,85.102,85.065,85.037,85.019,85.008,81.55,84.803,84.928,84.968,84.949
Uganda,UGA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.004,74.05,74.121,74.186,74.304,74.507,74.702,74.85,74.954,74.956,74.986,74.977,74.892,74.792,74.705,74.613,74.469,74.325,74.152,73.973,73.793,80.81,84.634,85.68,77.83,75.759,73.439,70.841,74.635,77.693,79.419,80.138,82.181,81.929,81.992
Ukraine,UKR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.201,69.107,69.016,68.932,68.952,68.815,68.547,68.345,67.976,67.47,67.09,66.911,66.897,66.957,66.956,66.818,66.608,67.171,66.997,66.764,66.556,66.34,66.352,66.392,66.539,66.89,67.224,67.598,67.926,68.222,67.084,66.814,,,
Upper middle income,UMC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7122679346746,75.4293744046468,75.1918115546574,74.8311447767064,74.7935448111027,74.5351011036554,74.1163336612865,73.8783907608258,73.6228168388175,73.303459681301,72.9120076008852,72.7205825751698,72.4979656188604,72.3365529660802,72.2145843929805,72.038074433546,71.8530394246679,71.8645418092753,71.6414196731294,71.5333154811079,71.2352900431552,71.2799422872644,71.2198938204177,70.8894985251764,70.7498643321645,70.8159912272513,70.781176987266,70.7726189811016,70.7879911222919,70.8411455674019,68.9372065580198,70.2248754393378,70.1045606920384,70.2874646095182,70.1074247324997
Uruguay,URY,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.908,66.39,66.599,65.68,67.528,68.691,70.094,70.715,71.311,70.192,70.699,72.2,70.79,69.887,70.077,70.327,72.667,74.445,74.506,75.317,74.967,76.952,76.236,75.976,77.031,76.036,75.802,75.434,74.976,75.239,72.897,75.009,75.347,75.706,75.801
United States,USA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.265,75.04,75.381,75.327,75.499,75.67,75.859,76.158,76.061,75.966,75.89,75.467,75.055,74.453,74.096,74.034,74.141,73.903,73.884,73.218,72.558,72.03,72.006,71.751,71.655,71.583,71.925,72.301,72.562,73.017,71.872,72.233,72.838,73.572,73.729
Uzbekistan,UZB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.99,63.377,64.875,65.435,66.277,66.677,66.84,66.668,66.557,66.383,66.265,66.083,65.9,65.681,65.163,64.643,64.04,63.303,62.668,62.19,61.901,61.655,61.391,61.143,60.95,60.785,60.763,60.842,60.817,60.769,59.89,60.684,60.807,60.873,60.776
St. Vincent and the Grenadines,VCT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.342,67.421,67.676,67.831,67.746,68.068,68.124,68.295,68.514,68.691,68.835,68.977,69.258,69.606,69.859,70.055,70.458,70.701,70.811,70.866,70.82,70.991,71.207,71.439,71.626,71.897,72.241,72.481,72.818,73.082,71.465,71.96,73.704,74.223,74.497
"Venezuela, RB",VEN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.474,66.945,67.194,67.115,66.873,67.015,66.91,67.199,67.133,66.642,66.788,66.918,66.182,65.453,66.62,67.209,67.945,67.56,67.515,67.311,67.273,67.116,66.663,66.266,65.87,65.479,65.102,63.947,62.368,59.271,55.943,56.261,57.007,57.353,57.148
British Virgin Islands,VGB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.884,74.21,75.497,75.626,75.777,71.042,66.696,66.125,65.594,64.161,65.407,68.187,67.293,65.9,68.193,69.531,70.149,71.138,71.175,71.411,69.671,70.798,69.839,66.335,65.964,69.204,69.323,70.768,66.423,63.609,64.356,65.544,66.693,67.113,67.216
Viet Nam,VNM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.349,83.235,82.997,82.785,82.553,82.299,82.064,80.998,80.106,79.206,77.971,79.62,79.054,78.671,78.5,78.737,79.051,79.441,79.959,80.373,80.531,80.596,80.576,81.519,81.696,81.765,81.479,82.091,82.855,81.939,80.059,78.422,79.497,79.278,79.097
Vanuatu,VUT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.847,77.801,77.782,77.836,77.639,77.657,77.636,77.54,77.553,77.592,77.482,77.653,77.872,77.807,77.755,77.676,77.513,74.648,71.563,68.274,64.801,64.294,63.792,63.295,62.801,62.306,61.809,61.302,60.786,60.269,59.723,59.583,60.44,60.461,60.221
World,WLD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2185507079008,70.1360993043173,70.0133348438365,69.7760339942295,69.7263970922112,69.629611491097,69.5233398257178,69.4731097001361,69.375294941518,69.4156023046344,69.2894809895243,69.1085453479522,68.9531504314824,68.8364076895389,68.7832537356896,68.7281738137376,68.5162259729145,68.3531615182602,68.0864324027272,67.8121801561445,67.516418639008,67.3906910382567,67.2405200330613,67.0877404009078,66.9586783761756,66.9145579380725,66.8580999531944,66.7835687931484,66.758344218703,66.7353715125452,65.481839351672,66.3463905629779,66.70860991565,67.2635780779218,67.3757515210634
Samoa,WSM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.095,59.325,59.452,59.379,59.73,59.577,59.438,59.67,59.794,59.889,59.767,59.465,59.243,59.059,58.986,58.74,58.666,58.623,58.421,58.42,58.127,57.941,58.103,58.089,58.05,57.872,57.552,57.524,55.428,53.136,50.506,48.405,46.702,46.301,45.694
Kosovo,XKX,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.847,45.802,45.753,45.741,45.713,46.101,46.496,46.894,47.296,47.703,46.87,46.076,45.32,44.608,43.949,43.356,42.816,42.315,41.854,41.433,41.048,40.209,39.459,38.771,38.139,33.066,33.258,33.426,33.552,33.654,33.398,33.275,33.742,33.793,33.678
South Africa,ZAF,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.287,65.19,65.223,65.105,65.126,65.34,65.46,65.447,65.229,64.971,64.694,64.395,64.091,63.805,63.576,63.41,63.28,63.167,63.077,61.439,57.64,59.532,59.407,59.653,59.538,61.226,61.682,62.586,62.086,62.378,58.311,59.583,61.012,62.712,62.82
Zambia,ZMB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.941,59.9,59.86,59.857,59.813,59.823,59.846,59.848,59.828,59.818,59.789,59.734,59.674,59.627,59.585,59.545,59.504,59.463,59.417,59.371,59.329,59.283,59.238,59.174,59.091,58.995,58.889,58.773,58.654,59.868,61.184,60.535,59.872,59.769,59.728
Zimbabwe,ZWE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.433,68.262,68.289,68.419,68.347,68.131,67.851,67.508,67.184,66.897,66.688,66.559,66.463,66.412,66.45,66.504,66.539,66.57,66.585,66.747,66.952,67.124,67.284,67.367,67.397,67.394,67.344,67.277,67.193,67.05,66.054,66.669,66.312,66.105,66.021
